"family_name","species","category"
"SAPOTACEAE","Pouteria torta","LC"
"SAPOTACEAE","Pouteria vernicosa","VU"
"SAPOTACEAE","Pouteria virescens","EN"
"SAPOTACEAE","Pradosia atroviolacea","DD"
"SAPOTACEAE","Pradosia brevipes","LC"
"SAPOTACEAE","Pradosia decipiens","DD"
"SAPOTACEAE","Pradosia glaziovii","DD"
"SAPOTACEAE","Pradosia granulosa","VU"
"SAPOTACEAE","Pradosia kuhlmannii","EN"
"SAPOTACEAE","Pradosia lactescens","LC"
"SAPOTACEAE","Pradosia subverticillata","VU"
"SAPOTACEAE","Pradosia verrucosa","DD"
"SAPOTACEAE","Pradosia verticillata","EN"
"SAPOTACEAE","Sarcaulus inflexus","DD"
"SAPOTACEAE","Sarcaulus vestitus","VU"
"SAPOTACEAE","Sideroxylon obtusifolium","LC"
