"family_name","species","category"
"RUBIACEAE","Psychotria microcarpa","EN"
"RUBIACEAE","Psychotria paludosa","EN"
"RUBIACEAE","Psychotria prunifolia","LC"
"RUBIACEAE","Psychotria racemosa","LC"
"RUBIACEAE","Psychotria rhytidocarpa","LC"
"RUBIACEAE","Psychotria tenuifolia","LC"
"RUBIACEAE","Psyllocarpus schwackei","VU"
"RUBIACEAE","Richardia humistrata","LC"
"RUBIACEAE","Richardia schumannii","EN"
"RUBIACEAE","Richardia stellaris","NT"
"RUBIACEAE","Riodocea pulcherrima","EN"
"RUBIACEAE","Rudgea coronata","LC"
"RUBIACEAE","Rudgea coronata","NT"
"RUBIACEAE","Rudgea coronata","CR"
"RUBIACEAE","Rudgea corymbulosa","EN"
"RUBIACEAE","Rudgea crassifolia","VU"
"RUBIACEAE","Rudgea erythrocarpa","EN"
"RUBIACEAE","Rudgea francavillana","LC"
"RUBIACEAE","Rudgea insignis","VU"
"RUBIACEAE","Rudgea interrupta","LC"
"RUBIACEAE","Rudgea jasminoides","VU"
"RUBIACEAE","Rudgea macrophylla","EN"
"RUBIACEAE","Rudgea minor","LC"
"RUBIACEAE","Rudgea minor","DD"
"RUBIACEAE","Rudgea nobilis","NT"
"RUBIACEAE","Rudgea pachyphylla","EN"
"RUBIACEAE","Rudgea parquioides","CR"
"RUBIACEAE","Rudgea parquioides","EN"
"RUBIACEAE","Rudgea parvifolia","VU"
"RUBIACEAE","Rudgea reflexa","NT"
"RUBIACEAE","Rudgea reticulata","LC"
"RUBIACEAE","Rudgea sessilis","LC"
"RUBIACEAE","Rudgea sessilis","EN"
"RUBIACEAE","Rudgea triflora","NT"
"RUBIACEAE","Rudgea umbrosa","VU"
"RUBIACEAE","Rudgea vellerea","NT"
"RUBIACEAE","Rustia angustifolia","EN"
"RUBIACEAE","Sabicea grisea","LC"
"RUBIACEAE","Sabicea villosa","LC"
"RUBIACEAE","Simira gardneriana","NT"
"RUBIACEAE","Simira grazielae","EN"
"RUBIACEAE","Simira hatschbachiorum","EN"
"RUBIACEAE","Simira rubra","DD"
"RUBIACEAE","Spermacoce glabra","LC"
"RUBIACEAE","Spermacoce tenuior","LC"
"RUBIACEAE","Staelia hatschbachii","EN"
"RUBIACEAE","Staelia tocantinsiana","EN"
"RUBIACEAE","Standleya kuhlmanni","EN"
"RUBIACEAE","Tocoyena sellowiana","LC"
